"","Date","Time","screen_name","text","hashtags"
"342","7/15/16",17:18:49,"SenDonnelly","Joe’s staff joined @DeptVetAffairs Sec. McDonald for his visit to VA in South Bend. https://t.co/tnFt6Udmfd",NA
"343","7/15/16",15:36:59,"SenDonnelly",".@blue, official mascot of the @Colts, was awarded @NFL’s Mascot of the Year. https://t.co/kFnYxWzwtb #GoodNews","GoodNews"
"344","7/15/16",00:27:48,"SenDonnelly","Learned abt the terrible news out of Nice, France. My thoughts are w/ the victims &amp; their families,&amp; we stand united w/ the French ppl. -Joe",NA
"345","7/5/16",22:48:33,"SenDonnelly","#GoodNews: 5 Indiana colleges named as “Top Midwest Colleges of 2016” by @Forbes. https://t.co/l154kRd2Wa","GoodNews"
"346","7/5/16",16:15:49,"SenDonnelly","Joe’s staff visited the traveling, replica Vietnam Veterans Memorial Wall at @IUKokomo last week. https://t.co/RGKrQNmTk9",NA
"347","6/10/16",22:00:26,"SenDonnelly","Joe’s staff will host a #VeteransHistoryProject in Connersville on Wed. 6/29. More here: https://t.co/l90Av1U4we https://t.co/s5VE788irL","VeteransHistoryProject"
"348","6/10/16",16:28:30,"SenDonnelly","#GoodNews: New 90,000 square foot @TechPurdue building to be built on former GM property in Anderson: https://t.co/W1YnPV9MfP","GoodNews"
"349","6/10/16",15:03:06,"SenDonnelly","A giant Minion stands watch in Ossian in honor of late farmer, Jim Stark. #INtownoftheday https://t.co/l5buAUnKKq","INtownoftheday"
"350","6/10/16",01:31:26,"SenDonnelly","This morning Joe met students visiting D.C. from Rushville High School. https://t.co/H5wEWSx6Si",NA
"351","2/23/16",23:06:03,"SenDonnelly","IN’s State Health Commissioner to testify at Senate Committee on Aging hearing tmrw re: opioid abuse among seniors. https://t.co/9KDav4yB8y",NA
"352","2/23/16",18:08:45,"SenDonnelly","Joe met with the @AmericanLegion Department of Indiana today on how we can be #Accountable2Veterans https://t.co/XkBac8YSKO","Accountable2Veterans"
"353","2/23/16",18:07:58,"SenDonnelly","Joe met w/ Indiana’s #DAV advocates today to discuss veterans issues and #KeepThePromise. https://t.co/jyii5TR7BH","DAV KeepThePromise"
"354","11/30/15",21:51:17,"SenDonnelly","Joe on impact #CarePackage will have on mental health care for servicemembers. https://t.co/E5tr8wLRr3 https://t.co/0v4m0ksbyz","CarePackage"
"355","11/30/15",21:49:17,"SenDonnelly","ICYMI: Joe’s bipartisan #CarePackage was signed into law as part of #NDAA. https://t.co/rLoNQYhd6u","CarePackage NDAA"
"356","11/30/15",16:53:48,"SenDonnelly","(3/3) Learn more information about Joe’s #CarePackage, which was recently signed into law: https://t.co/xsF5imUkYk","CarePackage"
"357","11/30/15",16:52:58,"SenDonnelly","(2/3) Thanks @INGuardsman, @IndyLegion, @MFRIPurdue &amp; Gregg Keesling for talking about impact of #CarePackage now that it’s law. -Joe","CarePackage"
"358","11/30/15",16:50:27,"SenDonnelly","(1/3)Joe discussed impact #CarePackage will have on mental health care for servicemembers at @indwarmemorial today. https://t.co/jpxy6ppaEC","CarePackage"
"359","11/30/15",16:45:08,"SenDonnelly","Hoosier historian Tim Crumrin has a blog that highlights his research on West Terre Haute. #INtownoftheday https://t.co/5hVDvdTWle","INtownoftheday"
"360","11/25/15",21:52:22,"SenDonnelly","(3/3) This legislation will help improve treatment for #NeonatalAbstinenceSyndrome &amp; reduce the # of babies born addicted to opioids. -Joe","NeonatalAbstinenceSyndrome"
"361","11/25/15",21:51:49,"SenDonnelly","(2/3) Too many of our youngest Hoosiers are born dependent on opioids and then suffer from withdrawal.-Joe https://t.co/l2QOlfJne8",NA
"362","11/25/15",21:51:06,"SenDonnelly","(1/3) Joe supported legislation that was signed into law today to help the youngest victims of opioid addiction. https://t.co/pUm4DQheCr",NA
"363","11/25/15",21:10:58,"SenDonnelly","(4/4) Our work is far from done &amp; I will keep pushing to improve mental health care for our servicemembers, vets &amp; their loved ones. -Joe",NA
"364","11/25/15",21:10:45,"SenDonnelly","(3/4) We owe it to our servicemembers and their families to help them get access to the best quality mental health care. –Joe #CarePackage","CarePackage"
"365","11/25/15",21:10:30,"SenDonnelly","(2/4) Seeing the #CarePackage signed into law is an important step fwd as we fight to bring #militarysuicide numbers down to 0. -Joe","CarePackage militarysuicide"
"366","11/25/15",21:10:13,"SenDonnelly","(1/4) Provisions from Joe’s #CarePackage were signed into law by #POTUS today as part of the national defense bill. https://t.co/KNCubTq0a5","CarePackage POTUS"
"367","11/25/15",21:05:06,"SenDonnelly","Congratulations to Walton’s @LewisCassKings, who will perform in the #MacysParade tomorrow. -Joe","MacysParade"
"368","10/29/15",22:56:24,"SenDonnelly","#GoodNews:Premiums for health insurance on fed. exchange in IN to drop avg of 13% next yr, biggest decline in nation.https://t.co/VHZQsucPZi","GoodNews"
"369","10/29/15",01:39:44,"SenDonnelly","(3/3) The South Shore line is vital to Northern Indiana’s economy and a key link to Chicago and elsewhere for all our citizens. –Joe",NA
"370","10/29/15",01:39:12,"SenDonnelly","(2/3) This is good news for our rail operators, including the South Shore Line. -Joe",NA
"371","10/29/15",01:38:54,"SenDonnelly","(1/3) Joe helped Senate pass legislation to extend the deadline to implement positive train control for 3-5 years. https://t.co/gEA5hFBS5V",NA
"372","9/29/15",20:08:34,"SenDonnelly","Congratulations to our 10 Indiana schools recognized by @usedgov today as Natl #BlueRibbonSchools for 2015. –Joe http://t.co/U7sKGraLVb","BlueRibbonSchools"
"373","9/29/15",18:07:45,"SenDonnelly","We still have a lot of work to do to address the scourge of military suicide. –Joe #SuicidePreventionMonth http://t.co/BnDdiFfNeA","SuicidePreventionMonth"
"374","9/29/15",16:30:34,"SenDonnelly","Pine Village was home to a top-performing local professional football team in the early 1900’s. #INtownoftheday http://t.co/cxdyVXdrwh","INtownoftheday"
"375","7/14/15",19:23:55,"SenDonnelly","Darmstadt is home to the International World War Peace Tree http://t.co/AOXfgdwPNd  #INtownoftheday http://t.co/qN0amQvrOn","INtownoftheday"
"376","6/15/15",20:25:27,"SenDonnelly","Ferdinand was named after Emperor Ferdinand I of Austria &amp; the town will soon mark its 175th anniv. http://t.co/pdfHL3GwlW #Intownoftheday","Intownoftheday"
"377","6/15/15",19:50:08,"SenDonnelly","ICYMI: @WTHRcom coverage of Joe questioning panel at Senate hearing about harassing calls targeting seniors. http://t.co/LWnsVOIktH",NA
"378","6/9/15",17:54:07,"SenDonnelly","#GoodNews:14 yr old Hoosier Surf Sadowey of Elkhart won the @MLB Pitch, Hit &amp; Run sectional for 2nd yr in a row. http://t.co/7JNPcvH0fn","GoodNews"
"379","6/9/15",13:36:29,"SenDonnelly","Wakarusa is home to Wakarusa Dime Store &amp; its “famous jumbo jelly beans.” About 75 tons of the beans are sold a year. #INtownoftheday","INtownoftheday"
"380","9/29/15",20:29:15,"SenEvanBayh","Hope you can take a few minutes to watch this wonderful interview that CBS4INDY did with Susan on her recovery.... http://t.co/DwfkBwffk6",NA
"381","10/22/14",14:57:02,"SenEvanBayh","This morning I joined NEI's Scott Peterson, Maryland Delegate Sally Jameson and Roger Ballentine in our nation's... http://t.co/YSjaHCyj5r",NA
"382","4/1/14",12:59:10,"SenEvanBayh","Hope you enjoy this op-ed by Senator Judd Gregg and I on the importance of nuclear power.  Also, happy to... http://t.co/9tAf9yNr6x",NA
"383","5/21/14",17:38:51,"SenLandrieu","Basic principle: when you work hard &amp; play by the rules, you deserve a fair shot to build prosperous future &amp; earn #PassportToTheMiddleClass","PassportToTheMiddleClass"
"384","5/21/14",17:36:03,"SenLandrieu","#PassportToMiddleClass initiative restores potency of the #PellGrant &amp; lets borrowers refinance loans http://t.co/QYnJfPHwQC","PassportToMiddleClass PellGrant"
"385","5/21/14",17:29:14,"SenLandrieu","Each yr, tuition goes up &amp; #LA funding goes down. It’s not sustainable nor allows youth to earn an affordable education needed to compete","LA"
"386","5/21/14",17:27:52,"SenLandrieu","A college degree should help individuals build dreams, not debt. That’s why I launched #PassportToMiddleClass: http://t.co/QYnJfPHwQC","PassportToMiddleClass"
"387","5/21/14",17:01:02,"SenLandrieu","I’m glad to see @Transport Chair held hearing to include Morganza to the Gulf in the final water bill #WRDA http://t.co/HXXCkzUlca","WRDA"
"388","4/1/14",21:59:50,"SenLandrieu","Read my letter urging @VAChair to work with me find a path forward for our SWLA Vets ASAP http://t.co/CN3IYT79We",NA
"389","4/1/14",21:58:51,"SenLandrieu","SWLA Vets cannot &amp; should not wait any longer to have full access 2 healthcare they deserve. I urge @VAChair @SenSanders @SenatorBurr to act",NA
"390","4/1/14",19:32:51,"SenLandrieu","Our #sugar producers deserve an fair playing field. I urge ITC &amp; @CommerceGov to investigate dumping of Mexican sugar into American markets","sugar"
"391","4/1/14",19:03:16,"SenLandrieu","Mexico illegally dumping sugar into American markets must be investigated to ensure fairness for our Louisiana sugar http://t.co/OLeC9J9mb1",NA
"392","4/1/14",14:41:45,"SenLandrieu","While a man would take home $47k/yr– for the same work–a woman’s paycheck would be $16k less a yr. That's $1,300 less per month! #equalpay","equalpay"
"393","4/1/14",14:39:40,"SenLandrieu","Louisiana sadly ranks second-to-last in #equalpay for women #paycheckfairness http://t.co/BBF6ziScxq","equalpay paycheckfairness"
"394","2/18/14",16:07:11,"SenLandrieu",".@NOLAnews: Delaying Biggert-Waters will provide real relief; @FEMA needs to complete affordability study &amp; fix maps http://t.co/t5i0whOVAy",NA
"395","2/18/14",16:06:43,"SenLandrieu","Senate bill does this: RT @NOLAnews: House needs to provide real relief on flood insurance rates: Editorial http://t.co/oojT8rbmhx",NA
"396","7/24/13",22:41:32,"SenLandrieu","Senate student loan plan keeps rates low, caps rates &amp; saves the average #LA student $1,471 http://t.co/CFSnjsprtW","LA"
"397","7/24/13",20:29:06,"SenLandrieu","As @WWLTV reports, I will not rest until #Louisiana get's our FAIR share of energy production revenues http://t.co/qWt6Ix1jly #FAIRAct","Louisiana FAIRAct"
"398","7/24/13",00:01:41,"SenLandrieu","It's not magic; it's the hard work of ppl on the ground &amp; local investment in infrastructure. We deserve a share of the revenue #FAIRAct","FAIRAct"
"399","6/5/13",22:58:33,"SenLandrieu","#FAIRAct ensures all energy producing states receive a fair share of the revenues they help produce. Find out how: http://t.co/MCcBh5WL8Q","FAIRAct"
"400","6/5/13",22:57:58,"SenLandrieu",".@Interior's announcement of 1st offshore renewable energy lease sale is a stark reminder of an inequity for costal states #FAIRAct","FAIRAct"
"401","3/11/13",16:32:15,"SenLandrieu","Proud to be part of @stuck2013 film, premiering today in #NOLA. Tells impt story of need to fix int’l adoption. http://t.co/ylQvZ049nC","NOLA"
"402","3/11/13",13:06:42,"SenLandrieu","So proud the @CMOHfoundation chose Braithwaite #citizenheroes Jesse Shaffer III &amp; IV for the Citizen Service Before Self Honors award!","citizenheroes"
"403","12/12/12",22:27:09,"SenLandrieu","I will be discussing #Sandy recovery for small businesses w/ local leaders tomorrow. We need to get #SmallBiz moving again.","Sandy SmallBiz"
"404","12/12/12",17:29:23,"SenLandrieu","Joined a record number of women senators yesterday for an @ABCWorldNews interview w/ @DianeSawyer. Watch a preview http://t.co/wg4GCs96",NA
"405","9/25/12",16:12:52,"SenLandrieu","People in South #LA here today still don’t have the flood protection they need. They’re rightfully upset it, and so am I. #IsaacRecovery","LA IsaacRecovery"
"406","9/25/12",16:00:56,"SenLandrieu","In FY12, Corps only spent $6.4m 4 LA new construction. That’s unacceptable. We need flood protection &amp; wetlands restoration &amp; we need it now",NA
"407","9/25/12",15:51:23,"SenLandrieu","We simply cannot protect South #LA or rest of nation w/ mitigation grants alone. We need a constant, robust funding mechanism #IsaacRecovery","LA IsaacRecovery"
"408","9/25/12",15:47:28,"SenLandrieu","The federal role in disaster response cannot be the responsibility of @FEMA alone. #IsaacRecovery","IsaacRecovery"
"409","9/25/12",15:44:16,"SenLandrieu","We must do more to protect #LA communities. For every $1 taxpayers invest in mitigation, they save $4 in disaster response #IsaacRecovery","LA IsaacRecovery"
"410","9/25/12",15:36:52,"SenLandrieu","We know disasters will happen every year, but w/ smart planning &amp; effective response, we can minimize widespread damage. #IsaacRecovery","IsaacRecovery"
"411","9/25/12",15:02:49,"SenLandrieu","Hearing about to start on what worked well &amp; what needs to be improved in #Isaac response/recovery. Follow along with #IsaacRecovery","Isaac IsaacRecovery"
"412","9/25/12",14:42:23,"SenLandrieu","Watch my hearing this AM discussing the ongoing #Isaac recovery. Live streaming starts at 10 AM http://t.co/U5uNARmC","Isaac"
"413","8/3/12",20:39:12,"SenLandrieu","Photo of the Week: @SenLandrieu introduces Rep. Scalise, who led the #RESTOREAct effort in the #House. http://t.co/6Xt3DJ1C","RESTOREAct House"
"414","7/18/12",15:21:46,"SenLandrieu","Just donated clothes for needy women at #DFSchallenge Donate today ‘til 2 pm! http://t.co/Rh85WQuY http://t.co/VgNGJOml","DFSchallenge"
"415","7/18/12",00:30:43,"SenLandrieu","Looking forward to it! MT @PCIJess: A very big thank you to @SenLandrieu and @RepKayGranger for supporting Dress for Success!",NA
"416","5/18/12",01:01:29,"SenLandrieu","So proud of Joshua Ledet for representing LA so well on @AmericanIdol. @JLedetAI11, you have a bright career ahead &amp; support from many fans!",NA
"417","9/21/16",15:51:23,"SenWarren",".@SenateGOP has billions of reasons to defend this rotten system - but we're sick of it &amp; ready to fight. https://t.co/acTsbKkKU4",NA
"418","9/21/16",15:49:43,"SenWarren","If @SenateMajLdr thinks he can hold the whole government hostage to shield donors buying off politicians, think again.",NA
"419","9/21/16",15:48:32,"SenWarren","We know why - billions in secret dark money is flowing into our political system, to prop up @realDonaldTrump &amp; his GOP allies in Congress.",NA
"420","9/21/16",15:47:31,"SenWarren","But here we go again - Republicans are threatening to shut down the gov in days unless we ban disclosure of corporate political spending.",NA
"421","9/21/16",15:46:46,"SenWarren","Shutting down the government isn't very popular with the American people. You'd think the Republicans would've learned that by now.",NA
"422","9/21/16",00:37:16,"SenWarren","If you missed my questions for @WellsFargo CEO John Stumpf on his gutless leadership earlier today, take a look. https://t.co/5brb1ARRqC",NA
"423","9/21/16",00:27:19,"SenWarren","Tonight I'll be talking to Rachel @Maddow about today's @SenateBanking hearing with @WellsFargo CEO John Stumpf. Tune in at 9PM ET!",NA
"424","7/5/16",21:11:18,"SenWarren","Today @MarkWarner, @RepCummings &amp; I sent letters to derivative clearing orgs about resolution plans if they fail. https://t.co/ly5J2cZH5V",NA
"425","11/25/15",21:31:10,"SenWarren",".@MassAGO is doing a great job helping students getting crushed by debt. Hope other states &amp; @usedgov are watching: https://t.co/iLPv3gYfPG",NA
"426","10/29/15",19:17:48,"SenWarren","Bank lobbyists &amp; their Republican friends say Dodd-Frank crushes community banks. That’s just not true. https://t.co/Yvet1rVVtc",NA
"427","9/29/15",21:50:43,"SenWarren","Thank you, @deray. This is important.  https://t.co/oscXnqbDKy",NA
"428","9/29/15",17:01:47,"SenWarren","Our office joined the #PinkOut to #StandWithPP. We won't let the GOP shut down the gov to defund women's healthcare. http://t.co/lSbIZsOpAw","PinkOut StandWithPP"
"429","7/14/15",22:36:05,"SenWarren","Happy to join @RealBankReform to discuss next wk's Dodd-Frank anniversary &amp; the unfinished work of financial reform. http://t.co/bJQYA3Glmn",NA
"430","7/14/15",19:59:57,"SenWarren","The @US_FDA must move toward a blood donor policy based on risk, not sexual orientation. Read our letter: http://t.co/5F1rRN9Y45",NA
"431","7/14/15",15:57:42,"SenWarren","I look forward to reviewing the details of this Iran agreement to determine whether they are tough, verifiable, and effective.",NA
"432","7/14/15",15:57:15,"SenWarren",".@POTUS, @JohnKerry &amp; @ErnestMoniz deserve great credit for working with our allies to reach a negotiated solution without military action.",NA
"433","7/14/15",15:56:52,"SenWarren","Diplomacy is our best hope of ending the threat of a nuclear-armed Iran, far better than the alternative of escalating tensions &amp; war.",NA
"434","5/21/14",21:13:01,"SenWarren","I joined @SenatorBoxer, @SenWhitehouse &amp; colleagues today to #SoundTheAlarm4Climate #ActOnClimate http://t.co/3olW6LpM4l","SoundTheAlarm4Climate ActOnClimate"
"435","5/21/14",16:11:01,"SenWarren","RT if you agree. We must #ActOnClimate now to build a better future for ourselves &amp; our kids. #SoundTheAlarm4Climate http://t.co/wvSwfudICO","ActOnClimate SoundTheAlarm4Climate"
"436","4/1/14",19:00:33,"SenWarren","It’s obscene the govt charges more interest than needed to run the student loan program - students deserve a #refund https://t.co/879yawKlPI","refund"
"437","6/5/13",19:51:42,"SenWarren","Welcoming MA students to Capitol Hill on #StudentDebtDay #DontDoubleMyRate #ItsOurInterest #BankonStudents http://t.co/0GQ3SkhnJR","StudentDebtDay DontDoubleMyRate ItsOurInterest BankonStudents"
"438","6/5/13",15:11:37,"SenWarren","Low student loan rates are good for our economy and the middle class. It’s time to #BankonStudents #StudentDebtDay #DontDoubleMyRate","BankonStudents StudentDebtDay DontDoubleMyRate"
"439","7/5/16",13:54:12,"SenatorBarb","Job well done @NASA @NASAJPL on successful arrival at Jupiter of @NASAJuno studying the Gas Giant &amp; origins of our solar system.",NA
"440","2/23/16",16:15:55,"SenatorBarb","Keeping a good friend &amp; great fighter for Missouri @clairecmc in my prayers as she battles breast cancer. Know you’ll give ‘em hell!",NA
"441","10/29/15",18:55:25,"SenatorBarb","I’ll continue to fight so MD families have access to the American dream w a fair shot at higher education &amp; a government on their side.",NA
"442","10/29/15",18:55:12,"SenatorBarb","Middle class families need a fair shot at affordable higher education to help them climb rungs of America’s opportunity ladder.",NA
"443","10/29/15",18:55:00,"SenatorBarb","Today w @SenatorCardin called on Senate to reauthorize Perkins student loan program - a lifeline for MD students. https://t.co/fgijORPdud",NA
"444","10/29/15",18:03:12,"SenatorBarb","I’m fighting to pass my Paycheck Fairness Act so we can change law books &amp; put change in family checkbooks! #WomenSucceed","WomenSucceed"
"445","10/29/15",18:02:51,"SenatorBarb","Women paid less on the job for doing the same job don’t get a discount on groceries or gas for their families. #WomenSucceed","WomenSucceed"
"446","10/29/15",18:02:26,"SenatorBarb","#EqualPay won’t just help #womensucceed, it will help families succeed. It’s time for Congress to act &amp; pass Paycheck Fairness Act!","EqualPay womensucceed"
"447","10/29/15",16:38:32,"SenatorBarb","I’ll continue to fight to give law enforcement tools they need to protect community safety, protect families &amp; fight crime.",NA
"448","10/29/15",16:38:18,"SenatorBarb","I’ve heard from police all across MD that lack of funding means fewer cops on our streets &amp; fewer prosecutions of criminals.",NA
"449","10/29/15",16:38:03,"SenatorBarb","Pleased to announce nearly $3M in federal grant funding to fight crime in communities across MD https://t.co/4X4NkKF9Uz",NA
"450","7/14/15",16:40:49,"SenatorBarb","So proud of men &amp; women of @JHUAPL making history w/ #PlutoFlyby this morning. What an amazing team &amp; space craft! http://t.co/NxBmKyEDvM","PlutoFlyby"
"451","4/1/14",18:01:58,"SenatorBarb","This afternoon at 2:30pm will Chair #Senate HELP hearing on Paycheck Fairness Act I intro’d. WATCH LIVE: http://t.co/UvGtBbpHhk #EqualPay","Senate EqualPay"
"452","4/1/14",18:00:41,"SenatorBarb","With Paycheck Fairness, we'll put change in lawbooks to put change in checkbooks of working families. #EqualPay http://t.co/mSWjk65TMT","EqualPay"
"453","4/1/14",17:11:56,"SenatorBarb","We’re telling women of America to suit up! Square your shoulders! Let's fight for #equalpay for equal work! WATCH: https://t.co/psVgAGHma1","equalpay"
"454","4/1/14",17:00:01,"SenatorBarb","5 yrs ago we passed Lilly Ledbetter Fair Pay Act to keep courthouse doors open. I intro’d Paycheck Fairness to finish job for #equalpay!","equalpay"
"455","4/1/14",16:56:17,"SenatorBarb","More than 50 yrs after #EqualPay Act, women still make just 77 cents for every dollar a man earns working equivalent job.","EqualPay"
"456","4/1/14",16:50:59,"SenatorBarb","Today w @RosaDeLauro led Senate women &amp; advocates calling on Senate to take up &amp; pass Paycheck Fairness Act #EqualPay http://t.co/oYM6gb3zzo","EqualPay"
"457","2/18/14",16:35:02,"SenatorBarb","Public-private partnership agreement signed today supports jobs today and jobs tomorrow, making our nation safer &amp; MD's economy stronger.",NA
"458","2/18/14",16:34:24,"SenatorBarb","Together MD's turbo assets, from unique federal agencies, world-class education &amp; dynamic private sector, MD is epicenter of cyber security",NA
"459","2/18/14",16:31:50,"SenatorBarb","Glad to sign w @GovernorOMalley, @usNISTgov &amp; MoCo Exec Leggett agreement for Nat'l Cyber Center of Excellence in MD http://t.co/j1itawfi2s",NA
"460","7/24/13",19:50:29,"SenatorBarb","Spoke out on Senate floor on need to examine Bay Bridge &amp; protect safety of those who cross it each year. http://t.co/yGCRwNlt3S",NA
"461","7/24/13",19:45:14,"SenatorBarb","MD families cross Bay Bridge to begin Eastern Shore vacations or commute daily to Western Shore jobs – 25 million trips each year.",NA
"462","7/24/13",19:44:51,"SenatorBarb","Traffic has increased &amp; speeds have increased. One crash is too many &amp; now we’ve had 2 horrific crashes in past few days.",NA
"463","7/24/13",19:44:23,"SenatorBarb","Today called on @NTSB to investigate safety of MD’s Bay Bridge. I’m more worried than ever about safety on Bay Bridge http://t.co/Q1XRpVfjhK",NA
"464","7/24/13",12:13:47,"SenatorBarb","Am proud cosponsor &amp; strong supporter of Safe Schools MT @allycoalition MD students ask u to sponsor SafeSchoolsAct http://t.co/VdmlTyBO85",NA
"465","6/5/13",20:22:07,"SenatorBarb","If Congress doesn’t act, student loan rates will double for 105,000 MD students on July 1. Must work 2 keep college affordable.",NA
"466","6/5/13",20:21:31,"SenatorBarb","I cosponsored bill to stop federal loan rate hike so students can continue 2 achieve American dream http://t.co/dUf9vIhVVK #DontDoubleMyRate","DontDoubleMyRate"
"467","6/5/13",20:20:34,"SenatorBarb","I’m taking action to stop student loans from doubling on July 1, squeezing middle class families. #DontDoubleMyRate","DontDoubleMyRate"
"468","6/5/13",15:29:36,"SenatorBarb","Our @Ravens fly high! Determined, strong &amp; fight to the end &amp; take it all the way. Brought Lombardi Trophy back to Baltimore! #RavensAtTheWH","RavensAtTheWH"
"469","6/5/13",15:29:15,"SenatorBarb","Today @Ravens Nation headed to @WhiteHouse to celebrate thrilling Super Bowl victory! #RavensAtTheWH","RavensAtTheWH"
"470","6/5/13",15:28:21,"SenatorBarb","CCDBG serves over 1.6 million children each month, giving peace of mind to parents &amp; a strong foundation for children.",NA
"471","6/5/13",15:28:10,"SenatorBarb","Every working parent w children worries about child care. Is it affordable, accessible, safe?",NA
"472","6/5/13",15:27:52,"SenatorBarb","This week intro’d bipartisan Child Care Development Block Grant bill to revitalize, refresh &amp; reform critical program http://t.co/dUf9vIhVVK",NA
"473","4/19/13",18:10:48,"SenatorBarb","Will keep working w VA on new action plan &amp; will fight to get vets stuck in red tape care &amp; benefits they need. http://t.co/cNLox4ZKDk",NA
"474","4/19/13",18:09:15,"SenatorBarb","Vets have already fought on the front line, shouldn’t have to fight gov’t for benefits they’ve earned  &amp; deserve at home.",NA
"475","4/19/13",18:09:01,"SenatorBarb","Glad VA followed thru on my call 2 action. I'm laser-focused on ending backlog leading to long wait times, lost paperwork &amp; high error rates",NA
"476","4/19/13",18:06:47,"SenatorBarb",".@DeptVetAffairs action to cut red tape &amp; expedite claims &amp; benefits in Balto &amp; across US great step for vets care http://t.co/7xGZ3CX6ig",NA
"477","3/11/13",17:45:44,"SenatorBarb","Every day when I come home to Baltimore, I'm recommitted to looking out for day 2 day needs of MDers and long range needs of nation.",NA
"478","3/11/13",17:44:45,"SenatorBarb","Lessons I learned from serving on City Council have guided me in representing Baltimore &amp; all of MD in US Senate and House.",NA
"479","3/11/13",17:43:54,"SenatorBarb","Today humbled &amp; honored to be recognized by my long-time friends &amp; colleagues on Baltimore City Council. http://t.co/yTthpep9r4",NA
"480","3/11/13",15:10:31,"SenatorBarb","Looking forward to lunch w Baltimore City Council members, @prezjackyoung, @MayorSRB and discussing forward looking agenda for MD.",NA
"481","9/21/16",15:38:14,"stabenow","I'm grateful @HillaryClinton is talking about issues that matter to Michigan families who are trying to stay afloat. https://t.co/oXkzpeSerh",NA
"482","7/15/16",17:26:11,"stabenow","Mike Pence has also led the charge against women’s health and their right to choose!  He’s wrong for Michigan families and the country.",NA
"483","7/15/16",17:25:46,"stabenow","Like Donald Trump, Mike Pence opposed raising the minimum wage, opposed the auto rescue, and supported tax cuts for the wealthy!",NA
"484","6/10/16",01:11:50,"stabenow","Great day! President Obama and Senator Warren give powerful endorsements of @HillaryClinton! Go Democrats!",NA
"485","10/29/15",14:32:10,"stabenow","Every 40 seconds, someone in America has a stroke. You owe it to yourself to know the signs --&gt; https://t.co/K3v8DaiCTE #WorldStrokeDay","WorldStrokeDay"
"486","6/15/15",18:07:45,"stabenow","College can be tough, and veterans face unique challenges. Learn how @umich is helping ease the transition: http://t.co/SFOB0hSg1i cc:@freep",NA
"487","10/22/14",20:27:42,"stabenow",".@PureMichigan will continue to sponsor @MISpeedway's August race! Did you know MIS draws 385,000 visitors each year? http://t.co/Fwjk301aox",NA
"488","10/22/14",19:56:51,"stabenow","Democrats want to #RaiseTheWage and finally guarantee #EqualPay for equal work so that we have an economy that works for everyone. #FairShot","RaiseTheWage EqualPay FairShot"
"489","10/22/14",18:33:36,"stabenow","With less than 2 weeks before the election, #Michigan families are looking to elect candidates that will give them a #FairShot to get ahead.","Michigan FairShot"
"490","10/22/14",18:32:08,"stabenow","Glad to see @billclinton this afternoon. He was a great president, and he has great taste in watches made right here in #Michigan! @Shinola","Michigan"
"491","10/22/14",18:17:39,"stabenow","Three great champions of middle-class families -- @billclinton, @Peters4Michigan, and @MarkSchauer -- all on one stage today in Flint!",NA
"492","10/22/14",17:48:50,"stabenow","Extremely disturbing news out of Canada. My thoughts and prayers are with the Canadian people. Stay safe.",NA
"493","10/22/14",16:13:44,"stabenow","Welcome to #Flint, President @billclinton. We always love having you here in the Great Lake State!","Flint"
"494","5/21/14",21:00:16,"stabenow","Great job Lakers! @GVSU named only gold #LEED certified university in Michigan.  http://t.co/wBJdHE7bTB","LEED"
"495","5/21/14",20:30:02,"stabenow","Good luck tonight, Jena Irene.  It would be great to see a Michigander win American #Idol!","Idol"
"496","5/21/14",19:00:09,"stabenow","Students deserve a #fairshot to go to college and get ahead, not debt that sets them back and hurts the economy. http://t.co/wlRaOtAWzq","fairshot"
"497","5/21/14",17:30:06,"stabenow","Congrats, @Meryl_Davis! First an Olympic gold medal, and now a 'Dancing with the Stars' win - I can't wait to see what you do next.",NA
"498","5/21/14",17:00:15,"stabenow","Honored to receive @OrganicTrade 2014 Public Servant Award! The 2014 #FarmBill is a big win for #organics!","FarmBill organics"
"499","5/21/14",16:43:04,"stabenow","Today’s announcement is a reflection of the great work happening every day in #Detroit! #investindetroit","Detroit investindetroit"
"500","4/1/14",21:46:26,"stabenow","I look forward to working closely with the administration as they select and implement the demonstration projects funded by this legislation",NA
"501","4/1/14",21:43:16,"stabenow","Big news! Pres. Obama just signed a version of my Excellence in Mental Health Act. Landmark step forward in community #mentalhealth funding.","mentalhealth"
"502","2/18/14",03:59:04,"stabenow","Congratulations @Meryl_Davis and @CharlieaWhite on winning gold! What a great performance! #Michigan #Sochi2014","Michigan Sochi2014"
"503","12/12/12",20:24:14,"stabenow","Welcome to @heidi4ND Heidi Heitkamp and Joe Donnelly, the newest members of the Senate Agriculture Committee!",NA
"504","12/12/12",17:22:56,"stabenow","It's 12/12/12. No better time to pass the #FarmBill - cuts the deficit, cuts subsidies. Let's get it done.","FarmBill"
