Date,Time,R_or_D,Before_or_After,screen_name,text,hashtags,Nominate_dim1
9/29/15,20:32:51,R,Before,RepJeffDenham,A very happy 18th birthday to my friend Scotty Whitecotton from me and @GOPLeader! @WhitecottonKim http://t.co/viNvcqCm3p,,0.308
7/14/15,20:13:02,R,Before,RepJeffDenham,90 years of service between myself and my #Veterans Advisory Committee members http://t.co/uKw1FeaWv2,Veterans,0.308
7/14/15,14:58:02,R,Before,RepJeffDenham,@treepaine come meet Lily! 1730 Longworth http://t.co/jMSc0LRFb7,,0.308
7/14/15,12:36:21,R,Before,RepJeffDenham,The American people deserve all the information - the whole truth - about #Benghazi. Period. http://t.co/dtJDNuWTbG,Benghazi,0.308
10/22/14,16:34:43,R,Before,RepJeffDenham,"Great morning coffee with the @MantecaChamber, @ssjidelectric, @doctorsmanteca @mantecabulletin http://t.co/dwYa6IP1C4",,0.308
5/21/14,22:29:03,R,Before,RepJeffDenham,We owe our veterans everything. There should be consequences at the VA when they fail to provide the best care http://t.co/HMgUR0MZor,,0.308
4/1/14,21:44:51,R,Before,RepJeffDenham,"@mantecabulletin I think that pizza is a special kind of ""large.""",,0.308
4/1/14,21:38:48,R,Before,RepJeffDenham,"Hey #CA10, anyone participated in 8 Buck Pizza's challenge? Looks tasty. http://t.co/z0tmV9M5R4 #manteca @mantecabulletin",CA10 manteca,0.308
7/24/13,19:12:11,R,Before,RepJeffDenham,Spoke on the House floor today about the need for top-to-bottom #immigration reform. VIDEO: http://t.co/pEErYSxQ1J,immigration,0.308
7/24/13,17:06:59,R,Before,RepJeffDenham,"@Pretty_Veggie @HumaneSociety Yes, #petsontrains would allow for pets to travel in the passenger cabin.",petsontrains,0.308
6/5/13,23:56:08,R,Before,RepJeffDenham,Honored to be at the Congressional Night with the @Nationals supporting the troops @Wwpinc http://t.co/ksmNBFC1NK,,0.308
3/11/13,17:09:52,R,Before,RepJeffDenham,#CA10: Be sure to read about the productive week we had in Washington last week in our online newsletter here: http://t.co/PKDjx0CW5Y,CA10,0.308
12/12/12,14:02:47,R,Before,RepJeffDenham,@HouseVetAffairs – Looking forward to continuing our work to ensure the best care possible for our brave &amp; deserving #vets in the 113th.,vets,0.308
8/3/12,20:47:34,R,Before,RepJeffDenham,REMINDER:  Sonora mobile office hours next Monday from 1-2 PM PDT.  Let me know how we can better serve you.  INFO: http://t.co/PVefHAky,,0.308
7/5/16,19:08:06,R,Before,RepLaMalfa,Congratulations to @NASAJuno for a job well done! https://t.co/IHBSAX5ORm,,0.556
7/14/15,14:41:48,R,Before,RepLaMalfa,CA's water supply crisis is a national issue. Learn more about our western drought bill here http://t.co/9b75Gy0g6t http://t.co/DTA0NO8OVr,,0.556
4/19/13,20:46:13,R,Before,RepLaMalfa,In Plumas and Sierra Counties today to help with Rural Healthcare and power generation issues.,,0.556
3/11/13,17:20:29,R,Before,RepLaMalfa,"Proud to be part of @SenRandPaul ""conservative cavalry"" last week.  http://t.co/CzoSy3TIR4",,0.556
7/15/16,15:30:20,R,Before,RepPaulCook,My prayers are with the families of the victims of last night's horrific terror attack in France. https://t.co/F7U363hwfv,,0.385
9/29/15,19:53:43,R,Before,RepPaulCook,Nominations for my Heroes of the 8th Ceremony are now open! Here's more information--&gt; http://t.co/klfNLbkjnS #CA08 http://t.co/BtXGDy9qTW,CA08,0.385
9/29/15,15:45:53,R,Before,RepPaulCook,A+ video. I'll vote for HR3457 this week. #NotOneCent in sanctions relief until Iran compensates its victims. #CA08 https://t.co/nEDebXltKN,NotOneCent CA08,0.385
9/29/15,15:31:50,R,Before,RepPaulCook,ATTN HS students: Join my staff TOMORROW at 6:30 at #Victorville City Hall for a Service Academy Information Session! http://t.co/yBkBd29drP,Victorville,0.385
7/14/15,21:07:57,R,Before,RepPaulCook,I know you all have been waiting for my weekly newsletter. This week it covers #IranDeal and my #Drone bill &amp; more!  http://t.co/pYzYwbc6cw,IranDeal Drone,0.385
7/14/15,16:20:46,R,Before,RepPaulCook,"Anyone who knows me, knows that I take national security very seriously. In the coming hours and… https://t.co/51Wju9QgZX",,0.385
7/14/15,2:56:12,R,Before,RepPaulCook,#latergram ➡️Check out this DC9 dropping fire suppression over the Mill Fire in #Yucaipa this… https://t.co/nkc51Q1HrN,latergram Yucaipa,0.385
6/9/15,22:17:31,R,Before,RepPaulCook,Congrats to #Yucaipa High School's softball team on being #1 in the state of #California! GOOO LADY T-BIRDS! #CA08  http://t.co/rjhPBuVbQj,Yucaipa California CA08,0.385
6/9/15,16:10:09,R,Before,RepPaulCook,Photos are up from Saturday's Meet and Greet featuring #CA08 Art Show winners- thanks to everyone who came out! http://t.co/L66qq9gpZX,CA08,0.385
6/9/15,15:02:09,R,Before,RepPaulCook,Interested in heading to the pool? The @CityofHesperia pools are now open. Details here--&gt; http://t.co/hkNI7LJmRg #CA08,CA08,0.385
10/22/14,22:59:23,R,Before,RepPaulCook,"Enjoying a great hike in @JoshuaTreeNP - the weather is great, not too hot. http://t.co/ghbylaT2RX",,0.385
5/21/14,22:13:58,R,Before,RepPaulCook,Those who are incapable of caring for our veterans have to go. I voted to hold VA officials accountable today. http://t.co/Gloy5H06sl,,0.385
5/21/14,18:11:00,R,Before,RepPaulCook,"@the_USO is an incredible organization, providing our troops a taste of home. Glad to help make care packages today http://t.co/5RJzgG2w4H",,0.385
5/21/14,15:10:11,R,Before,RepPaulCook,#Veterans have been on wait lists long enough. It’s time for action not rhetoric Mr. President.,Veterans,0.385
4/1/14,19:56:19,R,Before,RepPaulCook,Happy to see no U.S. Forces in Afghanistan suffered any fatalities in March. http://t.co/SeieQiP5et,,0.385
7/24/13,18:59:46,R,Before,RepPaulCook,"On this day in 1969, Apollo 11 splash landed in the Pacific Ocean, returning safely to earth with the first men to walk on the moon #hfotd",hfotd,0.385
6/5/13,23:40:47,R,Before,RepPaulCook,"On this day in 2004, we mourned the death of President Ronald Reagan, one of our nation's greatest leaders http://t.co/c7qB029nNl #hfotd",hfotd,0.385
6/5/13,16:40:14,R,Before,RepPaulCook,Submission period for best District View closes today! Get your photos submitted &amp; be sure to “like” your favorites http://t.co/0VB4wtvAn3,,0.385
4/19/13,18:18:29,R,Before,RepPaulCook,I'm releasing my alternative plan for the 29 Palms base. Please read my statement here: http://t.co/ZuPaQrMOMy #johnsonvalley,johnsonvalley,0.385
4/19/13,16:13:06,R,Before,RepPaulCook,The competition is heating up fast over on our Facebook page -- cast your vote today! https://t.co/WYMzsJshsr,,0.385
9/21/16,19:09:37,R,Before,RepMimiWalters,#CA45 HS students: You have until 11/2 to create an app for @CongressionalAC. Can't wait to see your submissions! https://t.co/bSitekx1Y4,CA45,0.429
9/21/16,16:41:55,R,Before,RepMimiWalters,"Today is #WorldAlzheimersDay.  According to @OCAlzheimers, 84,000 Orange County residents currently live with the disease. #ENDALZ https://t.co/XDnPSdVMsx",WorldAlzheimersDay ENDALZ,0.429
9/21/16,15:08:08,R,Before,RepMimiWalters,This week the House will consider 3 bipartisan bills to strengthen homeland security at the local level. https://t.co/Yf8O5aoRRm,,0.429
9/21/16,14:22:57,R,Before,RepMimiWalters,This week is National Heroin and #OpioidAwareness Week →   https://t.co/YBsasuWtiD,OpioidAwareness,0.429
7/15/16,21:12:49,R,Before,RepMimiWalters,It was another busy week in Washington. Catch the full recap here: https://t.co/z2vx4jDtyx,,0.429
7/15/16,15:57:02,R,Before,RepMimiWalters,"Sharon will be truly missed. Our thoughts &amp; prayers are with her husband George, her children, &amp; her grandchildren. https://t.co/3sL5gAtklp",,0.429
7/15/16,0:44:20,R,Before,RepMimiWalters,Monitoring the horrible news from #Nice. Praying for France and her people. #PrayforNice,Nice PrayforNice,0.429
7/5/16,19:42:56,R,Before,RepMimiWalters,Great piece from the @WSJ on a #BetterWay for tax reform https://t.co/lw24KMfAG5,BetterWay,0.429
7/5/16,18:05:05,R,Before,RepMimiWalters,It's a #BetterWay  https://t.co/h1dkOUEuOE,BetterWay,0.429
7/5/16,16:23:05,R,Before,RepMimiWalters,Thanks for meeting with me! Enjoyed talking with you about a #BetterWay for tax reform   https://t.co/0Zc8yc5lcU,BetterWay,0.429
7/5/16,15:58:04,R,Before,RepMimiWalters,"In Case You Missed It: Read my @ocregister op-ed, ""A better way for tax reform"": https://t.co/XM8EAytwRV",,0.429
7/5/16,0:18:49,R,Before,RepMimiWalters,Great to participate in the @AnaheimHillsCommunityCouncil #4thOfJuly Parade today! https://t.co/yDrQzZqOWi,4thOfJuly,0.429
6/10/16,22:39:16,R,Before,RepMimiWalters,Congrats to Finish Line Dynamics on their Ribbon Cutting and Grand Opening in @MissionViejoCA! #CA45 https://t.co/Nmuc5tEGxt,CA45,0.429
6/10/16,20:31:51,R,Before,RepMimiWalters,Pleased to see the @WSJ support ATC reform that improves efficiency and modernizes our airspace https://t.co/CO3ijxqnqy,,0.429
6/10/16,16:34:34,R,Before,RepMimiWalters,Thank you to Amanda from @RiseNowUS for meeting with me to discuss legislation to assist victims of sexual assault https://t.co/NAGwJsOiWG,,0.429
6/10/16,13:57:24,R,Before,RepMimiWalters,This Administration and the @DeptVetAffairs must provide better care to our vets. This is completely unacceptable. https://t.co/oHebWksOMq,,0.429
2/23/16,20:21:58,R,Before,RepMimiWalters,About to speak with @KNX1070 on the President's plan to close #Guantanamo. Tune in! https://t.co/yQ3p77LYpc,Guantanamo,0.429
2/23/16,18:49:03,R,Before,RepMimiWalters,"This weekend, @IrvineParkRailroad celebrated 20 years of taking people on rides through Irvine Regional Park! https://t.co/gNBx1FVYMM",,0.429
2/18/16,20:25:17,R,Before,RepMimiWalters,Last night we had a successful Town Hall on Personal Security &amp; Emergencies. Thank you to the panelists &amp; attendees! https://t.co/5dBdNTe9iF,,0.429
2/18/16,19:38:52,R,Before,RepMimiWalters,Great to hear from @AmbryGenetics founder about the opening of their new genetics lab! #CA45 https://t.co/60z9Nfstzt,CA45,0.429
2/18/16,18:16:57,R,Before,RepMimiWalters,My staff will be at Laguna Woods City Hall until 11:30 today to answer questions about the government! Come stop by! https://t.co/dj0GDruYDn,,0.429
2/18/16,3:11:04,R,Before,RepMimiWalters,A great Town Hall tonight with our awesome panelists. Thank you again to everyone who came out! #CA45 https://t.co/1BwGEWC5GV,CA45,0.429
2/18/16,3:02:29,R,Before,RepMimiWalters,"""Thank you to everyone for joining us tonight &amp; for our awesome panelists. We hope to have another Town Hall soon!"" https://t.co/oPN8pdXlbj",,0.429
2/18/16,2:54:05,R,Before,RepMimiWalters,"""We rely on you now more than ever  to report suspicious activity &amp; change in behavior from neighbors or community members."" -Sgt. DeAnda",,0.429
2/18/16,2:48:26,R,Before,RepMimiWalters,"""We need to share the information we hear, &amp; communicate with the community to ensure individuals' safety.""-Mr. Diaz https://t.co/whwyQw5Ut7",,0.429
2/18/16,2:43:34,R,Before,RepMimiWalters,"""At Sandy Hook, 26 ppl died in 90 seconds. That's not a lot of time, &amp; why we need to prepare before."" -Chief Celano https://t.co/mNx0YzQzOK",,0.429
2/18/16,2:35:30,R,Before,RepMimiWalters,"""Law enforcement is changing their response mindsets - it's called 'Immediate Action Rapid Deployment.'"" -Millhollon https://t.co/UeamBKvb7M",,0.429
2/18/16,2:30:07,R,Before,RepMimiWalters,"""We need you to report whatever is suspicious. Must of us know when our kids are up to no good-the same goes for the community."" -Sgt DeAnda",,0.429
2/18/16,2:26:14,R,Before,RepMimiWalters,"""This is not a topic we love to talk @ - but the important thing is that we're thinking about it &amp; preparing."" -Diaz https://t.co/uwkKurvCXe",,0.429
2/18/16,2:23:18,R,Before,RepMimiWalters,"""Law enforcement has shifted the active shooter mindset. It's not containment, it's to eliminate the threat."" -Diaz https://t.co/p8WbVamxoO",,0.429
2/18/16,2:19:18,R,Before,RepMimiWalters,"""Create options for yourself in advance. In active shooter situations you must be able to act &amp; have options."" -Diaz https://t.co/KQ8LssAYoB",,0.429
2/18/16,2:17:03,R,Before,RepMimiWalters,"""Prepare, survey, &amp; act. Prepare for any scenario."" -Sean Diaz, Coordinator of Student Services, #Tustin Unified School District",Tustin,0.429
2/18/16,2:12:45,R,Before,RepMimiWalters,"""If you see something, say something. Please call us."" -Tustin Chief of Police Charlie Celano https://t.co/RGIFVr3Nnv",,0.429
2/18/16,2:09:18,R,Before,RepMimiWalters,"""Be a good witness. If you see something suspicious, don't confront the person, call the police. Be specific."" -Tustin Chief Celano",,0.429
2/18/16,2:08:05,R,Before,RepMimiWalters,"""When something raises a red flag, we need to take action &amp; fight against the idea that someone else will do something."" -Chief Celano",,0.429
2/18/16,2:05:10,R,Before,RepMimiWalters,"""The world has changed. Vigilance is the word of the day. We need to change our mindset."" #Tustin Chief of Police Charlie Celano #CA45",Tustin CA45,0.429
2/18/16,2:04:18,R,Before,RepMimiWalters,"""Have age appropriate discussions with your family. These safety discussions are vital to help better prepare you."" -Investigator Millhollon",,0.429
2/18/16,2:01:37,R,Before,RepMimiWalters,"""Know your floor plan intricately at work. Increase your situational awareness in public places."" -Investigator Millhollon #RunHideFight",RunHideFight,0.429
2/18/16,1:52:17,R,Before,RepMimiWalters,"""Tonight we will hear from a panel of law enforcement experts on how you can respond in active shooter situations."" https://t.co/eFfdPnSn4h",,0.429
2/18/16,1:48:36,R,Before,RepMimiWalters,"""Trade supports 1/5 U.S. jobs. I'm proud to have worked with @SpeakerRyan to pass #TPA."" https://t.co/4Fih3VYty3",TPA,0.429
2/18/16,1:46:41,R,Before,RepMimiWalters,"""I'm proud to be apart of the pro-growth solutions that will have a positive impact on our economy &amp; the well-being of Americans."" #CA45",CA45,0.429
2/18/16,1:45:00,R,Before,RepMimiWalters,"""It's great to be here today to discuss Run-Hide-Fight scenarios &amp; how to respond in active shooter situations."" https://t.co/fHzeP9azao",,0.429
2/18/16,1:40:12,R,Before,RepMimiWalters,About to get started on tonight's Personal Security &amp; Emergencies Town Hall in #Tustin. Great turnout! #CA45 https://t.co/0tnMMT3R1A,Tustin CA45,0.429
2/18/16,1:27:42,R,Before,RepMimiWalters,Starting to fill up for tonight's Town Hall on Personal Security. Come join us at Tustin City Hall! #CA45 https://t.co/CeMKIFaHgM,CA45,0.429
2/18/16,1:07:19,R,Before,RepMimiWalters,People are starting to trickle in for our Town Hall tonight in Tustin. Don't let the rain stop you from coming!#CA45 https://t.co/sN0EXjKoq9,CA45,0.429
2/18/16,0:26:59,R,Before,RepMimiWalters,Don't forget to join us at tonight's Town Hall on Personal Security &amp; Emergencies at Tustin City Hall @5:30! https://t.co/wLbTBjgw7R,,0.429
11/30/15,22:57:51,R,Before,RepMimiWalters,Happy Birthday to the man who stood strong in the face of Nazi aggression. #WinstonChurchill #NeverSurrender  https://t.co/hLr3c4KnS6,WinstonChurchill NeverSurrender,0.429
11/30/15,22:50:14,R,Before,RepMimiWalters,"ICYMI: I spoke w/ @cspan about my time in the CA legislature, the issues of job creation &amp; my first year in Congress https://t.co/df5cg4oFNH",,0.429
11/30/15,22:20:55,R,Before,RepMimiWalters,Today I voted to recognize the great work being done at NCFI to keep American's airwaves safe. #HR3490,HR3490,0.429
11/30/15,16:18:42,R,Before,RepMimiWalters,"Friends, don't forget, on Thursday I'll be hosting mobile office hours in both Orange &amp; Laguna Hills! More info: https://t.co/aczl6sIzEZ",,0.429
9/29/15,18:34:05,R,Before,RepMimiWalters,Great to see my friend India Miller today. I can't believe how much you've grown! http://t.co/qSRq7Uwo1e,,0.429
9/29/15,18:11:59,R,Before,RepMimiWalters,A big congratulations to #CA45’s very own National Blue Ribbon School – @NHIrvinel! @NatlBlueRibbon http://t.co/z33sL3xEaQ,CA45,0.429
9/29/15,13:38:45,R,Before,RepMimiWalters,Speaking at @CenterForwardUS' Innovation Panel last week on how the US can take the lead in a modern global economy. http://t.co/YG7HiZ6OaB,,0.429
7/14/15,21:38:03,R,Before,RepMimiWalters,About to speak with @OANN on my proposal to fund the Highway Bill with revenue from the SKILLS Visa Act. #CA45 http://t.co/ks4LmVklH5,CA45,0.429
7/14/15,14:02:32,R,Before,RepMimiWalters,Enjoying today's discussion at @google &amp; @NRO's event on #EmpoweredWomen. #PowerBrunch http://t.co/btu3VaeDhE,EmpoweredWomen PowerBrunch,0.429
6/15/15,19:36:46,R,Before,RepMimiWalters,Congrats to @TeamLomaVista for your participation in the @RippleKids program. My staff was pleased to honor you! http://t.co/QYz5AAFVNN,,0.429
6/15/15,18:15:38,R,Before,RepMimiWalters,"Pleased to be an original cosponsor of @RepDavidValadao's bill, the Dam Authorization Maintenance &amp; Safety(DAMS) Act https://t.co/0gehjgVhhg",,0.429
6/9/15,22:32:24,R,Before,RepMimiWalters,@RightyJim Here is the text of the #TPA bill - it's open to the American public. https://t.co/fCsweYNkfn,TPA,0.429
6/9/15,22:30:16,R,Before,RepMimiWalters,"Pleased to support today's passage of HR 235, the Permanent Internet Tax Freedom Act. #PITFA  https://t.co/SWPRilJsh9",PITFA,0.429
10/22/14,1:58:15,R,Before,RepMimiWalters,The Impact of California's Drought - Mimi Walters http://t.co/xF7TeJFgYG,,0.429
9/21/16,21:38:45,R,Before,RepDavidValadao,Racing through the Capitol with @Nascar champion @JimmieJohnson. #48 https://t.co/LO960pjatz,,0.254
7/15/16,14:02:03,R,Before,RepDavidValadao,Loved chatting w/ @4H members from the Central Valley about Ag while they were in DC this week for #4HCWF! #CA21 https://t.co/xaly46LrUm,4HCWF CA21,0.254
7/15/16,0:10:20,R,Before,RepDavidValadao,"America stands united with France against terror. Praying for the victims in #Nice, their loved ones, and the Nation of France.",Nice,0.254
10/29/15,16:46:14,R,Before,RepDavidValadao,Caption contest on this photo I snagged on the House Floor @NancyPelosi handing the gavel over to @SpeakerRyan! https://t.co/6yOeuRbiwt,,0.254
7/14/15,18:37:11,R,Before,RepDavidValadao,"Behind the scenes as I discuss the California drought and my legislation, H.R. 2898 with @mollyhooper from @thehill. http://t.co/JD40HmLh82",,0.254
7/14/15,17:20:27,R,Before,RepDavidValadao,"Watch remarks from today's Press Conference about my drought relief bill, H.R. 2898. VIDEO: http://t.co/tlmk5lKo7E http://t.co/VV3EAyxkLX",,0.254
7/14/15,15:26:25,R,Before,RepDavidValadao,Delta Smelt cupcakes courtesy of #TeamValadao - A reminder that we cant prioritize the needs of fish over families http://t.co/LFsNx83lqE,TeamValadao,0.254
7/14/15,13:52:27,R,Before,RepDavidValadao,Watch LIVE @ 7 AM PT on http://t.co/TshsAJohe6: Press conference w/ @SpeakerBoehner @SteveScalise @RepLynnJenkins @CathyMcMorris @GOPLeader,,0.254
4/19/13,20:59:27,R,Before,RepDavidValadao,There's still time to submit your artwork for the Congressional Art Competition. Call 559.582.5526 for info! #CA21 http://t.co/RPq7WoPGJx,CA21,0.254
4/19/13,17:30:29,R,Before,RepDavidValadao,Don’t forget today is the LAST day to submit artwork for my Congressional Art Competition! Contact my office at 559.582.5526 for more info!,,0.254
4/19/13,15:04:07,R,Before,RepDavidValadao,Glad to join @MarioDB &amp; @RubenBarrales at the HLN Conference discussing the need for Immigration Reform #HLN13 http://t.co/LdoYi9LiDB,HLN13,0.254
3/11/13,15:52:39,R,Before,RepDavidValadao,I am proud to stand with Rep. Nunes to honor the Armenian people as we recognize the 25th Anniversary of the Sumgait Pogroms.,,0.254
3/11/13,14:03:26,R,Before,RepDavidValadao,Need help w/ a federal agency? Stop by our Mobile Office locations to get help dealing with the federal government | http://t.co/H2HAAUL17U,,0.254
9/21/16,15:49:25,R,Before,RepDLamborn,My latest @dcexaminer op-Ed https://t.co/FX3QqllFIc,,0.69
9/21/16,15:30:27,R,Before,RepDLamborn,Congress has a serious obligation to defend our nation. Here are 3 ways @HouseGOP is preventing future attacks: https://t.co/kEmaQjHqVx,,0.69
7/15/16,16:54:59,R,Before,RepDLamborn,My statement on the #NiceAttack https://t.co/5vKtX4M7ex,NiceAttack,0.69
7/15/16,15:13:56,R,Before,RepDLamborn,"On this day of sadness, we honor former Sen. Armstrong an example of public service &amp; dedication to his fellow man. https://t.co/RFuTp4FGkW",,0.69
7/5/16,17:12:21,R,Before,RepDLamborn,Always a pleasure to join @securefreedom radio. We discussed terrorism and #GITMO issues Listen here: https://t.co/i5Bx5CkBAy,GITMO,0.69
7/5/16,16:45:50,R,Before,RepDLamborn,"My statement on the passing of Elie Wiesel. Humanity lost so much with his passing.
https://t.co/FWa12YzmU3",,0.69
7/5/16,14:59:43,R,Before,RepDLamborn,@HouseGOP has proposed #ABetterWay on tax reform. 9.1% economic growth 7.7% wage growth &amp; 28.3% investment growth https://t.co/Bh9dZThnOQ,ABetterWay,0.69
6/10/16,21:17:22,R,Before,RepDLamborn,Thanks for sharing the news about  my legislation @xroederx https://t.co/AxI7N8BiYN,,0.69
6/10/16,19:16:48,R,Before,RepDLamborn,A veteran's family shouldn't be punished b/c the vet was exercising their right to use the CHOICE program more info: https://t.co/qdcAZIUdca,,0.69
6/10/16,14:48:48,R,Before,RepDLamborn,I urge @SpeakerRyan to bring H.R. 986 up for a vote. Protecting our #2A rights is not optional—don’t leave our citizens defenseless! #CCW,2A CCW,0.69
6/10/16,14:46:00,R,Before,RepDLamborn,Appellate court in CA wrongly believes that your 2nd Amendment rights only apply within the walls of your own home: https://t.co/RdczC5Su1o,,0.69
2/23/16,23:30:53,R,Before,RepDLamborn,Father Bill saved countless lives as an inspirational &amp; influential champion of the unborn he will be sorely missed https://t.co/JohM3TgLwI,,0.69
2/23/16,22:18:58,R,Before,RepDLamborn,My statement on the President's #Guantanamo plan: https://t.co/mYFG67H2Sf,Guantanamo,0.69
11/30/15,15:37:05,R,Before,RepDLamborn,Major Boswell was a COS &amp; American hero &amp; we thank him for his service as a member of the Greatest Generation! https://t.co/D5TdYmihvz,,0.69
11/25/15,18:48:46,R,Before,RepDLamborn,Please enjoy a safe and Happy Thanksgiving! https://t.co/Wv9fgarIs2,,0.69
10/29/15,14:57:43,R,Before,RepDLamborn,"I voted for Paul Ryan for #Speaker he has the experience, skills, &amp; leadership qualities needed to fight hard against the Obama agenda.",Speaker,0.69
9/29/15,21:45:21,R,Before,RepDLamborn,Today I voted to empower states to #DefundPlannedParenthood Learn more here: http://t.co/C8YPbVNok1,DefundPlannedParenthood,0.69
9/29/15,16:46:29,R,Before,RepDLamborn,My House Floor speech in recognition of #SuicidePreventionMonth and the horrible problem of veteran suicide https://t.co/LhLSbieCOf,SuicidePreventionMonth,0.69
9/29/15,15:09:40,R,Before,RepDLamborn,Congrats to Centennial &amp; Penrose Elementary Schools in the 5th CD on being honored as National Blue Ribbon Schools! http://t.co/B9TXHBYlPI,,0.69
7/14/15,17:53:40,R,Before,RepDLamborn,@CUFI visited my office today we discussed #IranDeal &amp; I pledged to work in Congress to secure safety of our nations http://t.co/IhjoXQSKFy,IranDeal,0.69
7/14/15,16:37:48,R,Before,RepDLamborn,The #IranDeal is worse than I imagined. Please visit http://t.co/zaakO32vQm for my full statement.,IranDeal,0.69
6/15/15,20:16:08,R,Before,RepDLamborn,"ICYMI: Here's my interview w/ @740KVOR @RANDALLONRADIO discussing #trade 
Listen (interview starts at 38:20 mark): http://t.co/lJoyhsbGKI",trade,0.69
6/15/15,19:10:34,R,Before,RepDLamborn,"Please take a few minutes to read this important op-ed on #fracking from the @denverpost 
http://t.co/s8jeFZNGvJ",fracking,0.69
6/15/15,17:27:39,R,Before,RepDLamborn,Today is the 800th Anniversary of the #MagnaCarta I had the honor of viewing the Magna Carta w/ @BorisJohnson http://t.co/6yCdfE59gN,MagnaCarta,0.69
6/15/15,15:37:20,R,Before,RepDLamborn,Please join me in offering thoughts &amp; prayers to the family &amp; friends of Ft. Carson soldier PFC Monterrious Daniel. http://t.co/KG04KOv7cL,,0.69
6/15/15,14:42:02,R,Before,RepDLamborn,9:35am MT I'll join @RANDALLONRADIO on @740KVOR to discuss #trade tune in at AM 740 KVOR or http://t.co/BshP2qZyf9 http://t.co/0Z1QjolMyW,trade,0.69
6/9/15,19:06:03,R,Before,RepDLamborn,"10 months into the fight against #ISIS, POTUS still doesn't have a victory strategy. An unbelievable admission
https://t.co/pxrtWQ0N6S",ISIS,0.69
6/9/15,14:10:01,R,Before,RepDLamborn,June is Alzheimer's Awareness Month. More information on what you can do to help: http://t.co/IrPU8I2Hb5 http://t.co/NEfyc9S48w,,0.69
5/21/14,22:53:39,R,Before,RepDLamborn,#FY15NDAA My amendment protecting military #religiousfreedom freedom has just passed House. My Floor Speech: https://t.co/zdWdec8lSF,FY15NDAA religiousfreedom,0.69
5/21/14,22:17:13,R,Before,RepDLamborn,#FY15NDAA Amendment debate has resumed. I have 4 more amendments that will likely be added to bill tonight http://t.co/cP67zdeBqW,FY15NDAA,0.69
5/21/14,22:14:47,R,Before,RepDLamborn,"Tonight, I cosponsored &amp; voted for #VA Accountability Act. Gives authority to remove failing senior executives, I demand VA leaders use it",VA,0.69
5/21/14,21:01:03,R,Before,RepDLamborn,Pls click here to listen to this my 5/21 interview with @740KVOR  @RANDALLONRADIO Randall discussing the #VA Scandal  http://t.co/yx1kcqZPzq,VA,0.69
5/21/14,17:31:12,R,Before,RepDLamborn,In Case You Missed It: Here is my speech on the House Floor in support of the #VA Accountability Act.  https://t.co/W8EeYdpdEq,VA,0.69
5/21/14,17:02:02,R,Before,RepDLamborn,"Regular House business has resumed, I'll be speaking shortly  in support of the #VA Accountability Act  http://t.co/nQmLOSFFtm",VA,0.69
5/21/14,16:42:23,R,Before,RepDLamborn,Procedural votes slowing House business. I'll let you know when I'm going to speak on #VA Accountability Watch live: http://t.co/nQmLOSFFtm,VA,0.69
5/21/14,16:13:45,R,Before,RepDLamborn,I'll be speaking on the House Floor supporting #VA Accountability Act at approximately 10:30am MT Watch live here: http://t.co/nQmLOSFFtm,VA,0.69
5/21/14,13:44:06,R,Before,RepDLamborn,MEDIA ALERT: I will be LIVE with @740KVOR @RANDALLONRADIO at 8:35am MT to discuss the #VA Scandal. Listen live at http://t.co/IQJW6AErMi,VA,0.69
5/21/14,1:40:20,R,Before,RepDLamborn,#FY15NDAA My amendment resolving that military training is a priority use for public lands just passed on House Floor,FY15NDAA,0.69
5/21/14,1:10:43,R,Before,RepDLamborn,#FY15NDAA My amendment preventing Afghan govt. from levying illegal taxes on US companies supporting our military just passed on House Floor,FY15NDAA,0.69
5/21/14,0:33:07,R,Before,RepDLamborn,#FY15NDAA Amendment debate is underway. I have the 4th and 7th amendments. 5 minutes allotted for debate on each amendment,FY15NDAA,0.69
4/1/14,20:33:45,R,Before,RepDLamborn,"House Republicans have presented a serious, responsible, and achievable #PathtoProsperity for America http://t.co/8yRwFHQ7Ah",PathtoProsperity,0.69
4/1/14,20:32:23,R,Before,RepDLamborn,"Today, House Republicans have presented a serious, responsible, and achievable #PathtoProsperity for America http://t.co/zeGVcjPjrd",PathtoProsperity,0.69
4/1/14,14:23:34,R,Before,RepDLamborn,Congrats to the @AF_Academy on 60 incredible years! Many thousands of men &amp; women of character who've contributed greatly to our nation!,,0.69
7/15/16,18:13:56,R,Before,RepMikeCoffman,(2/2) That is why I have long called for its release. #28pages READ: https://t.co/4zGKae0Sbf,28pages,0.498
7/15/16,18:12:25,R,Before,RepMikeCoffman,(1/2) I read the #28pages in a classified setting and know that it should never have been classified and withheld from the American people.,28pages,0.498
7/15/16,4:03:22,R,Before,RepMikeCoffman,My statement on the #NiceAttack. #PrayForFrance #PrayForNice https://t.co/zAaqOxcCqK,NiceAttack PrayForFrance PrayForNice,0.498
2/23/16,21:09:09,R,Before,RepMikeCoffman,Joined @ChrisJansing on @MSNBC this afternoon RE: @POTUS #GTMO closure plan. WATCH: https://t.co/O6f9RL03J4,GTMO,0.498
2/23/16,16:23:54,R,Before,RepMikeCoffman,On @CNN w/ @JohnBerman @ 11:25 to discuss #GTMO plan. Tune in.,GTMO,0.498
